BDAP,NORD-EST,ISOLE,NORD-OVEST,SUD,CENTRO
197242930518932201,0,0,1,0,0
197342930455782501,0,0,0,1,0
197342930462733702,1,0,0,0,0
197542929575341802,1,0,0,0,0
197642930528232101,0,0,1,0,0
197742930548902501,0,0,1,0,0
197942929165986602,0,0,0,1,0
197942930508734101,0,0,1,0,0
197942930541585801,1,0,0,0,0
198142930550292001,0,0,1,0,0
198542930542434002,1,0,0,0,0
198742930458981302,0,0,1,0,0
198942930550515102,0,1,0,0,0
199042930461844201,0,0,0,1,0
199042930548544802,1,0,0,0,0
199142930541839502,0,0,1,0,0
199242930451638001,0,0,1,0,0
199242930462005002,0,0,0,0,1
199542930509304402,0,0,1,0,0
199542930510230901,0,0,0,1,0
199642930454548302,1,0,0,0,0
199742930449773702,0,0,1,0,0
199842929126793302,0,0,0,0,1
199942930530867601,0,0,1,0,0
201242930477969001,0,0,0,1,0
201442930467818102,1,0,0,0,0
201542929584070601,0,0,1,0,0
201542930518523202,0,0,0,1,0
201842927928402701,1,0,0,0,0
201942930541697001,1,0,0,0,0
202142930527320702,1,0,0,0,0
202442930546098002,0,0,1,0,0
202542927928301302,0,0,0,1,0
202542930519452201,0,0,0,1,0
202642928676362302,1,0,0,0,0
202642930461705002,0,0,1,0,0
202642930475655402,0,0,1,0,0
202742928043675701,1,0,0,0,0
202842928570580602,0,0,0,1,0
203042930545739702,0,1,0,0,0
203442930479279901,0,0,0,1,0
203542930446366902,0,0,0,1,0
203542930476118802,0,0,0,0,1
203642930519858202,0,0,0,1,0
203742930456700602,0,1,0,0,0
203842930508275702,0,0,0,0,1
203842930509485801,0,0,0,0,1
203842930547535202,0,1,0,0,0
203942928119349601,0,0,1,0,0
204042928042145401,0,0,1,0,0
204042930475363702,0,0,1,0,0
204042930542899602,0,0,0,1,0
204342930461193302,0,0,1,0,0
204542930457014502,0,0,0,1,0
204542930524947501,0,0,0,1,0
204642930475134001,0,0,1,0,0
204842930342747201,0,0,1,0,0
204842930388638301,0,0,0,1,0
204842930534921901,0,0,1,0,0
205042930456457801,0,0,0,1,0
205042930531009601,0,0,1,0,0
205142930518281701,0,0,1,0,0
205242930462843402,0,1,0,0,0
205242930471668002,0,1,0,0,0
205242930533677402,0,0,1,0,0
205242930549818802,0,0,0,1,0
205342930534423002,1,0,0,0,0
205342930549076202,0,0,0,1,0
205442930451140102,0,0,0,1,0
205442930526065202,0,0,1,0,0
205642930474298101,0,1,0,0,0
205842928288536202,0,0,1,0,0
205842928932735101,0,1,0,0,0
205842930534884102,0,1,0,0,0
205942930459277902,1,0,0,0,0
206142930464701102,1,0,0,0,0
206242929321374401,0,0,0,1,0
206242929476530502,0,0,1,0,0
206242930461224402,0,0,1,0,0
206242930528713001,0,0,0,1,0
206242930529600601,0,0,0,1,0
206442930526147401,0,0,0,1,0
206542930541423001,0,0,0,1,0
206742929927339802,1,0,0,0,0
206842930463599601,0,0,0,0,1
206842930517947502,0,0,0,1,0
207142930449579901,0,1,0,0,0
207142930510244802,0,0,0,1,0
207442930507714902,0,0,0,0,1
207542929839789102,0,0,1,0,0
207742930475609901,0,0,0,0,1
207742930533085401,1,0,0,0,0
208042930515529002,0,0,0,1,0
208042930528313102,1,0,0,0,0
208042930542384402,0,0,1,0,0
208142930527700802,0,0,0,1,0
208342930460922602,0,0,1,0,0
208442930509150801,1,0,0,0,0
208442930533643502,0,0,1,0,0
208542930454276302,0,0,0,1,0
208642930448971302,0,0,0,0,1
208742930459881901,0,0,0,0,1
208742930526452502,0,0,1,0,0
209142930342804001,0,0,0,1,0
209242930452690302,0,0,1,0,0
209342930470808201,0,0,0,1,0
209642930542527302,1,0,0,0,0
209742930473717902,0,1,0,0,0
209742930516270101,1,0,0,0,0
209942930547042502,0,0,1,0,0
211142930550015701,0,0,0,0,1
211242930465105802,0,0,0,1,0
211542929160935901,0,0,1,0,0
211642928614409302,0,0,0,1,0
211642930452905601,0,0,0,0,1
211642930463091102,1,0,0,0,0
211642930542496201,0,1,0,0,0
211742929160847802,0,0,1,0,0
211742930289750601,1,0,0,0,0
211742930471091801,1,0,0,0,0
212042928921270801,0,0,1,0,0
212342930448223102,1,0,0,0,0
212442930454093601,0,0,1,0,0
212542930461335402,0,0,1,0,0
212642930477761102,1,0,0,0,0
212842928258040302,0,0,0,0,1
213042930479540402,0,0,0,1,0
213042930480513401,0,0,0,1,0
213342930450456101,0,0,1,0,0
213342930472590701,0,1,0,0,0
213442930525710701,0,0,1,0,0
213542930520818802,0,1,0,0,0
213642930525015001,0,0,0,1,0
213642930529319202,1,0,0,0,0
213742930448749601,1,0,0,0,0
213942930527571901,0,0,0,1,0
213942930549045802,0,0,0,0,1
214042930461938401,1,0,0,0,0
214042930533285602,0,1,0,0,0
214242930476777102,0,0,0,1,0
214342930528543402,0,0,0,0,1
214542930463014801,0,0,1,0,0
214642930541063701,0,0,1,0,0
214742930464176902,0,0,0,1,0
214742930518803202,0,0,0,1,0
214742930529008801,0,0,0,0,1
214942929249151201,0,0,0,0,1
214942930521792701,0,0,1,0,0
214942930539115801,0,0,0,1,0
215242930508075102,0,0,1,0,0
215242930532660101,1,0,0,0,0
215342930457772202,0,0,0,1,0
215342930535908602,0,0,1,0,0
215642930509549502,0,0,0,1,0
215742930515530701,0,0,0,1,0
215842928087914902,0,0,0,1,0
215842930474952702,0,0,0,0,1
215942930472937802,0,1,0,0,0
215942930534226501,1,0,0,0,0
216042930517885901,0,0,1,0,0
216042930525548201,0,0,0,0,1
216042930549546702,0,0,0,0,1
216142930529762501,0,0,1,0,0
216142930533879302,1,0,0,0,0
216242930462445402,0,0,0,0,1
216242930539128802,0,0,1,0,0
216342930464379001,1,0,0,0,0
216542930527751801,0,0,1,0,0
216742930473831902,1,0,0,0,0
216742930527214301,0,0,0,1,0
217142928739711201,0,0,1,0,0
217142930464930701,0,1,0,0,0
217242930462792202,0,0,1,0,0
217242930523998102,1,0,0,0,0
217342930452353601,1,0,0,0,0
217342930461880202,0,0,0,1,0
217342930474375302,0,0,0,1,0
217442930510769402,1,0,0,0,0
217642930478744201,0,0,0,1,0
217742930478248501,0,0,1,0,0
217842930542664701,0,0,1,0,0
218142930548310601,0,0,1,0,0
218442927995017401,0,1,0,0,0
218542930447738002,1,0,0,0,0
218642930516546502,0,1,0,0,0
218742928694273101,0,0,0,1,0
218842929013215201,0,1,0,0,0
218942930515688402,0,1,0,0,0
219142930460880402,0,0,1,0,0
219142930540645401,1,0,0,0,0
219342930184422702,0,0,0,1,0
219342930461496201,0,0,1,0,0
219342930479864602,0,0,1,0,0
219642930519637602,0,0,0,1,0
219742930532576901,0,0,0,1,0
219742930533665601,0,0,0,0,1
219842930546832202,0,0,1,0,0
219942930478109202,0,0,1,0,0
219942930526327501,0,0,1,0,0
221142930546480202,0,0,0,1,0
221242930525006201,0,0,0,1,0
221542930460197101,0,0,0,1,0
221542930530640802,0,0,1,0,0
221542930541745402,0,0,1,0,0
221642930455184701,0,0,1,0,0
221642930525763302,0,0,0,1,0
221742930526945402,1,0,0,0,0
221742930548772001,0,0,1,0,0
221842930543068801,0,0,1,0,0
221842930548629802,1,0,0,0,0
222242930544009002,0,1,0,0,0
222342930530148102,0,0,1,0,0
222442930529814102,0,0,0,1,0
222542930509430901,1,0,0,0,0
222542930542764902,1,0,0,0,0
222642930457658001,0,1,0,0,0
222742930520958001,0,0,1,0,0
222842930519131302,0,0,0,1,0
222942930524801801,0,0,1,0,0
223042930446533101,0,0,0,1,0
223142930524586801,0,0,1,0,0
223242929687182701,0,0,1,0,0
223242930515474901,0,0,1,0,0
223242930522271402,1,0,0,0,0
223542930509711401,0,0,0,1,0
223542930524943702,0,0,0,1,0
223742929259310802,0,0,0,1,0
223942930510424802,0,0,0,0,1
224042928592854201,0,0,1,0,0
224042930519163101,0,0,1,0,0
224242930455491302,0,1,0,0,0
224342928021699402,0,0,1,0,0
224342930465361801,0,0,0,1,0
224442930059407701,1,0,0,0,0
224442930465045101,0,0,1,0,0
224542930521392801,0,0,1,0,0
224542930535872302,0,0,1,0,0
224942930459667401,0,0,0,1,0
225042929800207601,0,0,1,0,0
225442930536192201,0,0,0,1,0
225542930526813002,1,0,0,0,0
225642928823251301,0,0,1,0,0
225742930542785202,0,1,0,0,0
225942930518197202,0,0,1,0,0
226142930510564702,0,0,1,0,0
226242930530711402,1,0,0,0,0
226442930530900801,0,1,0,0,0
226542930518849501,0,0,0,0,1
226642930455066701,0,0,1,0,0
226642930474481301,0,0,0,1,0
226642930541254802,0,0,0,0,1
226942930525434501,1,0,0,0,0
227042927979772501,0,0,0,1,0
227042929704188102,0,0,0,0,1
227042930459882702,0,0,0,0,1
227142930477466802,1,0,0,0,0
227242929127079502,1,0,0,0,0
227342929501640302,0,0,1,0,0
227442930456397101,0,0,0,1,0
227442930476092802,0,0,1,0,0
227442930537540601,0,0,0,1,0
227542930142494701,1,0,0,0,0
227742929321159702,1,0,0,0,0
227742930541985201,0,0,0,1,0
227842930515700502,0,0,0,0,1
228042930508088301,1,0,0,0,0
228042930509501002,0,0,1,0,0
228442930532044401,0,0,0,1,0
228442930535190902,1,0,0,0,0
228542930474401902,0,0,0,1,0
228742929800041902,1,0,0,0,0
228742930458562502,0,0,0,0,1
228842930530653801,0,1,0,0,0
228942930461646102,0,0,1,0,0
229142930460413102,0,0,0,1,0
229242929765863102,0,0,1,0,0
229242930464650702,0,1,0,0,0
229342930448175602,0,0,1,0,0
229542930477542801,1,0,0,0,0
229842928130723801,0,0,0,1,0
229842930473204002,0,0,0,1,0
229942929839807701,0,0,1,0,0
231142929604407702,0,0,0,0,1
231242930518258301,1,0,0,0,0
231442930468593002,1,0,0,0,0
231442930518389502,1,0,0,0,0
231542930471698101,0,0,1,0,0
231542930515932502,0,0,1,0,0
231542930531937402,0,0,1,0,0
231742930475459301,0,0,0,1,0
231942930516452801,1,0,0,0,0
231942930527300101,0,0,0,1,0
232042930546849802,0,0,1,0,0
232342930480521002,0,0,0,1,0
232442930455043601,0,0,1,0,0
232442930532909002,0,0,1,0,0
232542930522580802,1,0,0,0,0
232542930530980201,0,0,0,1,0
232742930531694702,0,0,1,0,0
232942930545939201,0,1,0,0,0
233042930530581602,0,0,1,0,0
233142930519507601,0,0,0,1,0
233142930545192801,0,0,1,0,0
233142930548538502,0,0,1,0,0
233242930448797601,0,0,1,0,0
233342930543064402,0,0,0,1,0
233442930516186401,0,0,0,1,0
233442930543210202,0,0,1,0,0
233542930464095302,1,0,0,0,0
233542930475867401,0,0,1,0,0
233742930548685602,0,0,1,0,0
233842930530354701,0,0,0,0,1
234042930476811801,0,0,1,0,0
234042930480240401,0,0,0,1,0
234042930480645902,0,1,0,0,0
234142930463876201,0,0,0,1,0
234142930516208801,0,0,0,0,1
234342930459315401,0,0,0,0,1
234342930534636802,0,0,1,0,0
234442930519488502,1,0,0,0,0
234942930447392501,0,1,0,0,0
234942930528080102,0,0,1,0,0
235042928235935102,0,0,1,0,0
235042930459852101,0,0,1,0,0
235142930524357902,0,0,1,0,0
235142930532587302,0,0,0,1,0
235142930547606802,1,0,0,0,0
235442929488789901,0,0,1,0,0
235442930544367302,1,0,0,0,0
235542930546451802,0,0,0,0,1
235642930220797901,0,0,0,1,0
235642930469364202,1,0,0,0,0
235642930479363401,0,1,0,0,0
235642930522798702,0,1,0,0,0
235842929839691602,0,0,1,0,0
235942930455679801,0,0,0,0,1
236042930457786301,0,0,1,0,0
236042930547778101,0,0,1,0,0
236142930544684002,0,1,0,0,0
236242930471200901,0,0,1,0,0
236242930474371601,1,0,0,0,0
236342930546254302,1,0,0,0,0
236442930449556802,0,0,0,1,0
236642930530457701,0,0,0,1,0
236642930543830802,0,0,0,1,0
236742930543645202,0,0,1,0,0
237142930537923602,0,0,1,0,0
237142930541491901,0,0,1,0,0
237442928235852702,0,0,1,0,0
237642930510191802,0,0,1,0,0
237642930536276402,0,0,0,1,0
237742930540437102,0,0,0,1,0
237742930543536302,0,0,1,0,0
238042929765913402,1,0,0,0,0
238042930508527402,0,0,0,1,0
238142930518014401,0,0,0,1,0
238242930459729901,0,1,0,0,0
238242930479484202,0,0,1,0,0
238342930549815502,0,0,1,0,0
238442930451793002,0,1,0,0,0
238742930478203001,0,0,1,0,0
238742930547727901,0,0,0,0,1
239242930462518401,0,0,0,1,0
239242930463967601,0,0,1,0,0
239242930528882101,0,0,0,1,0
239242930549135202,0,0,1,0,0
239342930518492102,0,0,0,1,0
239442929921990602,0,0,1,0,0
239442930531431601,0,0,1,0,0
239542930541650302,1,0,0,0,0
239842930456653101,0,0,0,1,0
239842930527482101,0,0,1,0,0
239942930455010102,0,0,0,1,0
239942930541439502,1,0,0,0,0
241142928603062201,0,0,1,0,0
241142928726332101,0,0,1,0,0
241142930465417902,0,0,1,0,0
241142930524075202,0,0,0,1,0
241242930534408101,1,0,0,0,0
241442930516032402,0,0,0,1,0
241442930528886802,1,0,0,0,0
241542930547557702,0,0,1,0,0
241742930474208501,0,1,0,0,0
241842930515814201,0,0,1,0,0
241942930509935501,0,0,1,0,0
241942930548691901,0,1,0,0,0
242242930528340102,1,0,0,0,0
242342930522564602,0,0,0,1,0
242542928159125602,0,1,0,0,0
242942930508408802,0,0,1,0,0
242942930520106201,0,0,0,1,0
243042930316903701,1,0,0,0,0
243142930454432801,0,0,0,0,1
243342930517752501,1,0,0,0,0
243342930544502102,1,0,0,0,0
243442930475280302,0,0,1,0,0
243442930550673002,0,0,0,1,0
243542930453927802,0,1,0,0,0
243642930459961602,0,1,0,0,0
243642930510568001,0,0,0,1,0
243742930531152501,0,1,0,0,0
243842930460171001,0,0,1,0,0
244042930472452202,0,0,0,1,0
244042930544339501,0,0,1,0,0
244142930476425802,1,0,0,0,0
244242929462816302,0,0,1,0,0
244342929341449002,0,0,0,0,1
244342929801781202,0,0,0,1,0
244342930459751502,0,0,1,0,0
244342930460159502,0,0,0,1,0
244342930474676602,0,0,0,0,1
244342930520360501,0,0,0,0,1
244442930459439302,0,0,1,0,0
244442930462294302,1,0,0,0,0
244442930524266402,0,1,0,0,0
244542930518141302,1,0,0,0,0
244742928663965702,0,0,1,0,0
244742930523922102,0,0,1,0,0
244742930529662601,1,0,0,0,0
244842928789946301,0,1,0,0,0
244842930462669801,0,0,1,0,0
244942930458206101,1,0,0,0,0
244942930480466202,0,0,1,0,0
245042930448990901,1,0,0,0,0
245642930524900701,0,0,1,0,0
245942930459583802,0,0,0,1,0
245942930474260601,0,0,0,1,0
246042930508095402,0,0,1,0,0
246042930546071401,0,0,1,0,0
246142930548556802,1,0,0,0,0
246242930453999001,0,1,0,0,0
246642929820806302,0,0,1,0,0
246842930535479401,1,0,0,0,0
246942930453237002,0,0,1,0,0
246942930525049001,1,0,0,0,0
247042930471770102,0,0,1,0,0
247042930477042902,1,0,0,0,0
247042930548138301,0,0,1,0,0
247142928726194001,0,0,0,1,0
247142930521840402,0,0,0,1,0
247142930527309001,0,0,1,0,0
247442930516618101,1,0,0,0,0
247542930455305002,1,0,0,0,0
247542930525796802,0,0,1,0,0
247642930515817802,0,0,1,0,0
247642930526681902,0,0,1,0,0
247842930455165602,0,0,0,0,1
247842930531104201,0,0,1,0,0
247942930516274002,0,0,1,0,0
248142930538291001,0,0,0,0,1
248242930509840102,0,0,0,1,0
248442930477943401,0,0,1,0,0
248442930530739201,0,1,0,0,0
248842930460261002,0,0,1,0,0
248842930476112602,0,0,1,0,0
248942930464579101,0,0,1,0,0
249142930461593201,0,0,1,0,0
249242930518300002,1,0,0,0,0
249342930507773402,0,1,0,0,0
249542930530366302,0,0,0,1,0
249642930527520802,1,0,0,0,0
249642930539463702,0,0,1,0,0
249842929000335401,0,0,0,1,0
249842930519587202,0,0,0,1,0
249942930532822402,1,0,0,0,0
251242930474606902,0,0,0,1,0
251342928108622702,0,0,0,1,0
251342930012280301,0,0,1,0,0
251342930517654102,0,0,1,0,0
251442930476629802,1,0,0,0,0
251542930535989801,0,0,1,0,0
251642930546482101,0,1,0,0,0
251742930542242702,0,1,0,0,0
251842930470777901,0,0,1,0,0
251942930447639201,0,0,1,0,0
252342930543445002,0,0,1,0,0
252442928725940202,0,0,0,1,0
252442930465818002,0,0,0,0,1
252442930528910601,0,0,0,0,1
252542928683993102,1,0,0,0,0
252542930480707601,0,0,0,1,0
252742928030399201,0,0,0,1,0
252742929118680102,0,1,0,0,0
252742930449925801,0,0,1,0,0
252742930454283301,0,0,0,0,1
252742930548077501,0,0,1,0,0
252742930549312001,0,0,1,0,0
252842930457281702,0,0,0,0,1
252842930473606302,0,1,0,0,0
252842930515912101,1,0,0,0,0
253042930460311801,0,1,0,0,0
253342928921105802,0,0,1,0,0
253342930478229202,0,1,0,0,0
253342930533526902,0,0,1,0,0
253542930460951801,1,0,0,0,0
253542930473454802,0,0,1,0,0
253642930474121701,0,1,0,0,0
253642930517892002,0,0,0,0,1
253842930456207201,0,0,1,0,0
253842930462375002,0,0,1,0,0
253842930546890301,0,1,0,0,0
254042930520816602,0,0,1,0,0
254142930454477502,0,1,0,0,0
254142930519710602,0,0,0,0,1
254142930541858601,0,0,0,1,0
254242930466965302,0,0,0,1,0
254242930530851801,0,0,1,0,0
254342930461275701,0,0,1,0,0
254442930456754501,0,0,0,1,0
254442930525539801,0,0,0,1,0
254642929249216101,0,0,1,0,0
254642930549295101,1,0,0,0,0
255042930547075401,1,0,0,0,0
255142930436090001,0,0,0,1,0
255142930463688201,0,0,0,0,1
255242927945047202,0,0,1,0,0
255342929021009101,1,0,0,0,0
255342930449499902,0,0,0,0,1
255442930516645202,0,0,0,1,0
255642930463932702,0,0,0,1,0
255742930534123101,0,1,0,0,0
256042930518170701,0,0,0,0,1
256142930528386001,1,0,0,0,0
256242930463635002,0,0,0,1,0
256242930532496001,0,0,1,0,0
256342930459586501,0,0,0,0,1
256442930546114502,0,0,0,0,1
256742930518989901,0,0,0,1,0
256742930523892702,0,0,0,1,0
256742930528824702,0,1,0,0,0
256842928043839301,0,0,1,0,0
257042928210580802,0,0,1,0,0
257042930459363701,0,0,0,1,0
257042930460144001,0,0,0,1,0
257442930527639402,0,1,0,0,0
257542930531992402,0,1,0,0,0
257642930474949601,0,0,1,0,0
257742930463712801,0,0,1,0,0
257742930541837301,0,0,0,0,1
257842930448633102,0,1,0,0,0
257842930474322902,0,0,0,1,0
257842930525994302,0,0,0,1,0
257842930534388801,0,0,0,1,0
258242930521159301,0,1,0,0,0
258242930532428802,0,0,1,0,0
258342930457933401,0,0,0,0,1
258542930477109202,0,0,0,0,1
258542930528680001,1,0,0,0,0
258642929800141202,0,0,0,0,1
258742930449263202,0,0,0,1,0
258842930524132401,0,0,1,0,0
258942930455643301,0,0,0,1,0
259142930428343602,0,0,1,0,0
259242930521374202,0,0,0,0,1
259242930526590001,0,0,0,0,1
259242930542989201,0,0,1,0,0
259342927979570502,1,0,0,0,0
259542930549929202,1,0,0,0,0
259642929034814401,0,0,1,0,0
259642930546744502,0,0,0,0,1
259742930544586602,0,0,1,0,0
259942930526882402,0,0,1,0,0
261142930455927801,0,0,1,0,0
261142930526174002,1,0,0,0,0
261242930519812601,0,0,0,0,1
261342930550042501,0,0,0,1,0
261442930531207501,0,0,1,0,0
261542929903230801,0,0,0,1,0
261542930527398002,0,0,1,0,0
261642930534151601,0,0,1,0,0
261642930541661902,1,0,0,0,0
261742928043880601,0,0,1,0,0
262242930462873701,0,0,0,0,1
262342930459644301,0,0,1,0,0
262342930541339301,1,0,0,0,0
262442930520993002,0,0,1,0,0
262542930537165501,0,1,0,0,0
262842930541577902,0,0,1,0,0
263042930458424401,0,0,0,1,0
263242930458255702,0,0,1,0,0
263442930466846301,0,0,0,1,0
263442930521798901,0,0,1,0,0
263542930524815602,1,0,0,0,0
263642930517146502,0,0,0,1,0
263742930474811502,0,0,0,0,1
263942930474844501,0,0,1,0,0
264042930457452702,1,0,0,0,0
264142928135731901,0,0,1,0,0
264142929197899901,0,0,0,1,0
264242930469660601,0,0,1,0,0
264242930472909102,1,0,0,0,0
264442930528585602,0,0,1,0,0
264542929991113002,0,0,1,0,0
264642930550424401,0,0,0,0,1
264642930550565001,0,0,1,0,0
264742928243059901,0,0,1,0,0
264742929373243501,1,0,0,0,0
264742930458813402,0,0,1,0,0
264842930468130001,0,1,0,0,0
264842930471898001,0,0,1,0,0
264942930461356002,0,0,0,1,0
265142930474007702,1,0,0,0,0
265342930525067001,0,0,1,0,0
265342930543016301,0,0,1,0,0
265842929476646701,1,0,0,0,0
265842930534545802,0,0,1,0,0
265842930543162202,0,0,1,0,0
266042930454985302,1,0,0,0,0
266042930524204401,0,0,1,0,0
266042930541519002,1,0,0,0,0
266142928265489802,0,0,0,1,0
266442930454746502,1,0,0,0,0
266442930476981601,0,0,0,1,0
266542930469002501,0,1,0,0,0
266642930455716702,0,0,1,0,0
266742930526545901,1,0,0,0,0
266942930451361702,0,0,0,1,0
266942930458448002,0,0,1,0,0
266942930546957102,0,1,0,0,0
267042930522688401,0,0,1,0,0
267042930528033102,0,0,0,1,0
267142930451551001,0,0,0,0,1
267142930480320402,1,0,0,0,0
267342929197690602,0,0,1,0,0
267342930470650002,0,0,1,0,0
267342930528504901,0,0,1,0,0
267442930449858502,0,0,1,0,0
267442930519167501,0,0,1,0,0
267542930528558402,0,0,0,1,0
267542930536388401,0,0,1,0,0
267642929269363301,0,0,0,1,0
267742930530602901,0,0,0,1,0
268042930458333202,1,0,0,0,0
268142930316798501,0,0,0,1,0
268242930476680702,0,0,1,0,0
268642930459538102,0,0,1,0,0
268742930518171302,0,0,1,0,0
268842930465034701,0,0,0,1,0
268842930547504902,1,0,0,0,0
268942930468831801,0,0,1,0,0
269142930517279701,1,0,0,0,0
269542930465015202,1,0,0,0,0
269642930464550602,0,1,0,0,0
269742930448412001,0,1,0,0,0
269742930461248501,0,0,0,1,0
269942928130694402,0,0,0,1,0
269942929155481702,0,1,0,0,0
269942930526785002,0,0,0,1,0
269942930526875602,0,0,0,1,0
269942930529106301,0,0,0,0,1
271142930462946402,0,0,1,0,0
271242928684109501,0,0,0,1,0
271442930543173501,0,0,0,1,0
271442930548182901,0,1,0,0,0
271542928099579202,1,0,0,0,0
271542930519868601,0,0,0,1,0
271642930459031202,0,0,0,0,1
271642930462452902,1,0,0,0,0
271742930475173801,0,0,0,0,1
271742930508828202,0,1,0,0,0
271942930459908702,0,0,1,0,0
272042930519339402,0,0,0,1,0
272042930529516901,0,0,0,1,0
272242928845210701,0,1,0,0,0
272242930476204301,0,0,0,0,1
272342930526128902,1,0,0,0,0
272442930461241502,0,1,0,0,0
272842930460178202,0,0,0,1,0
272842930531914801,1,0,0,0,0
272942930522697701,0,0,0,0,1
273042930515730901,0,0,1,0,0
273042930524748101,0,0,1,0,0
273142930470689702,0,0,0,1,0
273142930533768001,0,0,0,1,0
273442930546731802,0,0,1,0,0
273542929989589602,0,0,0,1,0
273542930453669902,0,0,1,0,0
273542930542605502,1,0,0,0,0
273642930508767101,0,0,1,0,0
273642930533961901,1,0,0,0,0
273742930475146401,0,0,0,1,0
273842930518582102,0,0,1,0,0
274042928043842102,0,0,1,0,0
274042930533205801,0,0,0,0,1
274142930469864701,0,1,0,0,0
274242930457202402,0,0,0,1,0
274242930457849201,0,0,1,0,0
274242930545682101,0,1,0,0,0
274342930547205401,0,0,1,0,0
274542930448087501,0,0,1,0,0
274642930509549001,0,0,0,1,0
274742930507794401,0,0,1,0,0
274942930473043401,1,0,0,0,0
275042928135390702,0,1,0,0,0
275042930517825101,0,0,0,1,0
275242929861334501,0,0,0,1,0
275242930464028901,0,0,1,0,0
275442929613423202,0,0,0,1,0
275442930464639801,0,0,1,0,0
275442930527084202,0,0,1,0,0
275542930545852601,0,1,0,0,0
275742930548107602,0,0,1,0,0
275842928021779401,0,0,1,0,0
275842930519335401,0,0,1,0,0
275942930479575502,0,1,0,0,0
276042930464092201,0,0,0,1,0
276242930472097402,1,0,0,0,0
276642928042242301,0,0,0,1,0
276642929649295001,1,0,0,0,0
276742930527201601,0,0,0,0,1
276842929104948101,1,0,0,0,0
276842930525970802,0,0,1,0,0
276842930549490302,0,0,0,0,1
277242930457175502,0,0,0,1,0
277242930516254902,0,0,0,1,0
277442930454145502,0,0,0,0,1
277542930456323102,0,1,0,0,0
277542930473742702,0,0,0,1,0
277542930531233702,1,0,0,0,0
277642929969542602,0,0,0,0,1
277742930525180201,0,0,0,1,0
277742930547603701,0,0,1,0,0
277842930518285201,0,0,1,0,0
278042930509677102,0,0,0,1,0
278242930455278201,0,0,0,1,0
278342928932688301,0,0,0,0,1
278442930473949402,0,1,0,0,0
278642930515756102,1,0,0,0,0
278742930460003702,0,0,1,0,0
278842930477822401,0,0,1,0,0
278842930516981202,0,0,0,1,0
278842930524592002,0,0,0,0,1
278942930525158501,0,0,1,0,0
279142928086601001,1,0,0,0,0
279442930473480502,0,1,0,0,0
279642930453807602,0,0,0,1,0
279642930541353202,0,1,0,0,0
279742930525071701,0,0,0,1,0
279942930518740602,0,0,1,0,0
281142929642567301,1,0,0,0,0
281142930529025802,1,0,0,0,0
281342929684635902,1,0,0,0,0
281342930453948401,0,0,1,0,0
281342930534319302,0,0,0,0,1
281842930455480101,0,1,0,0,0
281842930478686702,0,1,0,0,0
281942930477643701,0,0,1,0,0
282042930457742102,0,1,0,0,0
282142930550607302,0,0,0,0,1
282342930530675901,0,0,1,0,0
282442930450635301,1,0,0,0,0
282442930508133501,1,0,0,0,0
282542930524809801,0,0,0,0,1
282642930469586102,0,0,0,1,0
283142930479193502,0,0,0,0,1
283242930527502002,0,0,1,0,0
