Attivo_2008,Attivo_2009,Attivo_2010,Attivo_2011,Attivo_2012,Attivo_2013,Attivo_2014,Attivo_2015,Attivo_2016,Attivo_2017,Attivo_2018,Attivo_2019,Attivo_2020,Attivo_2021,Attivo_2022,Attivo_2023
19781972.0,20500115.0,23443894.0,25168179.0,24134290.81,23552063.349999998,23483285.93,23833293.24,18177677.31,12522061.38,15792106.92,13806296.51,16555377.3,29271646.83,27946463.1,27183136.54
1117575980.0,1185533102.0,1227588455.0,1168970759.0,1198974302.9,1336586674.79,1378924468.3500001,1405979407.32,1300264028.66,1348917925.91,1352663156.02,1500560885.5,1358843175.53,1387137335.08,1381437781.97,1428511261.02
3154408.0,3695637.0,4658424.0,8722580.0,5654708.720000001,6356268.39,6348772.78,6125815.505000001,5902858.23,6332335.6,6383060.34,6667572.31,6535731.01,6557980.84,6588783.3,6866568.29
12109393.0,8431542.0,8561508.0,9326281.0,9185963.41,9310124.35,9169296.13,9031798.8,9010975.543333333,8990152.286666667,8969329.03,9152780.14,10719381.62,10897772.86,12068591.8,12531823.65
36714601.0,37479845.0,38923618.0,39906699.0,39698526.69,39204770.52,38189300.87,38113188.19,39986081.63,42192557.94,40395822.67,40271733.37,41062833.72,63587644.41,63125836.19,64355157.73
10524103.0,10731038.0,10766839.0,10597130.0,11368360.35,11651503.78,11464761.389999999,10879744.78,11778479.105,12677213.43,13575947.754999999,14474682.08,14847753.18,15557364.1,18351086.74,19217363.39
6905026.0,6710838.0,6602791.0,6881597.0,6897236.76,6755511.36,7078553.470000001,6993939.970000001,7192444.44,7390948.91,7587474.77,7817480.69,10379407.59,9709188.62,10510150.19,11782246.65
8930157.0,9131833.0,10059341.0,9906639.0,9961994.290000001,9916988.12,10112806.53,10333668.15,10903147.379999999,11472626.61,12819481.77,12252104.6,14274006.15,13699219.71,15819319.46,17411726.96
2045837.0,2061188.0,2098018.0,2175015.0,2180238.5300000003,2164952.4899999998,2157008.6500000004,1973938.37,2147533.8325,2321129.295,2494724.7575000003,2668320.22,2691871.73,2628224.8,2787373.67,3077541.63
6728100.0,7106241.0,7192914.0,6927999.0,6967371.95,8017713.710000001,7101186.6,7467478.880000001,7306239.875,7145000.87,7476129.27,7754394.37,7928840.08,8011388.16,8139793.11,7917521.17
4512340.0,4834513.0,5141666.0,5125358.0,4996951.899999999,4999427.87,4751784.53,4686830.26,4668371.195,4649912.13,4631453.0649999995,4612994.0,4783152.0,5014351.0,5215561.0,5303260.0
19364904.0,18436100.0,19394249.0,18242741.0,20889069.490000002,22668794.009999998,23639365.85,18618345.32,15351714.5,12085083.68,8818452.86,8182138.67,13180580.0,13431951.44,16181110.98,10038943.62
57552778.0,57582916.0,55550836.0,53081910.0,54312645.05,54675772.059999995,53673932.254999995,52672092.45,55799557.26,55723677.11,54250811.39,58442311.82,58248283.99,59064449.43,58181382.09,57261825.36
8986528.0,13184705.0,13456467.0,13626693.0,13895849.419999998,14294361.01,14152760.750000002,14206985.149999999,14832837.853333332,15458690.556666667,16084543.26,14214970.65,13869586.76,14015251.43,13498825.8,13210435.41
32302478.0,31886863.0,32313580.0,33780997.0,30830432.41,32967050.32,24645569.37,23786240.39,23616666.54,23447092.69,23277518.84,25364410.79,23616527.82,23907783.7,24205857.82,26074250.61
4280706.0,4547744.0,4670881.0,5147736.0,5726675.6899999995,5584081.52,5151356.82,4877842.779999999,4877842.78,4877842.78,4877842.78,5571601.6,5626402.76,5399600.71,5307732.98,5317438.6
12755926.0,13140602.68,13525279.360000001,13909956.040000001,14294632.720000003,14679309.400000002,15041875.170000002,14180379.290000001,12683640.5525,11186901.815000001,9690163.0775,8193424.34,8281290.77,5772466.74,6577781.44,7046668.89
26863051.0,30849522.0,31795447.0,33175266.0,34630905.7,33301214.28,35062198.03,34572167.07,27658749.81,27722007.91,28149718.51,28108742.54,33441437.68,33003764.56,34329009.51,41533956.36
3737298.0,3959023.0,3707058.0,3614395.0,3720190.71,3883959.56,3751980.96,3649880.05,3930939.0,4211997.95,4493056.9,9531101.47,9666150.72,9885976.03,9797320.85,9758012.33
2865831.0,3326490.0,3617005.0,3978141.0,4658955.0600000005,4462798.09,4745149.05,5441414.49,5781892.85,6122371.21,6071253.81,6092987.28,6097153.5,5348298.49,5611144.25,6411653.57
12744237.0,19748438.0,22754779.0,21202028.0,24338504.25,22756256.08,11894911.54,10697086.739999998,10944397.459999999,11191708.18,10185827.56,10257141.57,13345869.87,16251118.11,14924792.29,15285540.03
6611639.0,6876346.0,7266948.0,8173637.0,8214434.890000001,8328132.4,8441829.91,8623804.41,9002965.235,9382126.06,9958332.08,10148838.01,10724691.05,11104338.14,11760424.65,12113501.75
68180850.0,71502286.0,71207435.0,72057037.0,72581497.69,74022854.38,79095562.09,73837799.91999999,58282353.16,58646313.8,60671816.825,62697319.85,60508992.66,63062968.73,65087677.74,74525428.34
17993017.54,17993017.54,17993017.54,17993017.54,17993017.54,17993017.54,17993017.54,17993017.54,17993017.54,17993017.54,17993017.54,17993017.54,17993017.54,17375343.62,18241136.84,18049235.72
14922070.0,10297687.0,12289703.0,11276482.0,11245862.26,12142673.75,11536610.43,11193945.11,11930612.67,12667280.229999999,13403947.79,13657243.6,16253375.21,15131048.75,15862656.88,17019256.29
2437211.0,3072261.0,8872434.0,8969517.0,8748886.53,8491902.39,8242957.38,7969582.1899999995,7924329.859999999,7879077.529999999,7833825.2,7788572.87,10547670.58,14094813.73,17701836.52,33955362.36
49631114.0,50154583.0,52522769.0,49576129.0,50103599.45999999,50441401.78,50346809.62,50146627.73,51191225.94,53232851.74,52903246.35,66361181.28,55661637.09,58482558.98,66320933.54,67761755.71
17992431.0,17679678.0,18316549.0,18528166.0,18571106.27,18306488.923333332,18041871.576666668,17777254.23,18019832.0375,18262409.845,18504987.6525,18747565.46,18489754.22,19053408.88,15880672.84,15571362.22
5303271.0,5303271.0,4180575.0,4320049.0,4371434.8,4560705.05,4594247.170000001,4529671.850000001,4733705.005000001,4937738.16,4933508.36,5105167.12,5607751.72,6331027.3,6438389.5,6859545.11
16312736.0,15208992.0,15805669.0,15612426.0,15212669.21,14663191.440000001,14399196.260000002,14166219.83,14037358.65,13908497.469999999,13779636.29,13975473.47,14948750.77,16176472.17,16737905.85,17345955.73
2475404.0,4682735.0,4469235.0,4263804.0,4163133.21,5106979.28,5642619.109999999,4277351.16,4452434.57,4627517.98,4488141.33,4771198.67,5015911.59,5150481.15,5238345.52,5314149.8
18633242.0,19496246.0,19906558.0,20814084.0,20367044.02,21047152.77,21419631.52,21009633.14,21003476.1675,20997319.195,20991162.2225,20985005.25,21180818.37,19738607.22,21194469.27,21815778.34
3345162.0,3381129.0,3690523.0,3372174.0,3211135.1,3258595.4699999997,3172442.915,3086290.3600000003,4229983.443333333,5373676.526666667,6517369.61,7685927.65,8180361.3,8785198.77,9091286.33,9415543.9
55704542.0,54898369.0,55985545.0,59794813.0,62116636.599999994,65483604.03,65845887.81999999,59718500.7,55377733.65,62302124.75,54014517.26,52118418.99,52195350.68,55765876.41,58385464.19,67242172.01
24898553.0,28578141.0,31544609.0,30401575.0,30767589.03,31663628.38,30073390.669999998,28373989.759999998,27676307.00333333,26978624.246666666,26280941.49,26495861.28,27301067.45,27342254.66,30551819.23,32446164.55
2516389.0,4166757.0,3092307.0,4105588.0,3089409.64,3141993.05,3094953.54,3101814.38,2702499.0875,2303183.795,1903868.5025,1504553.21,4582598.21,5142482.17,5335998.75,7125276.27
20381592.0,47570559.0,30385300.0,30650179.0,26534201.099999998,27166102.15,27014651.89,27614535.36,22054525.3,22074147.55,21361365.98,21704844.95,22195862.58,23056714.64,25108149.46,28940452.37
81138105.0,66748648.0,66566515.0,66009767.0,64810812.49,67661003.64,66726637.11,64167413.160000004,61029522.96,72771799.73,80046967.19,77761946.18,79562527.85,81895537.94,83684928.69,85950502.76
14494507.0,15011726.0,16498684.0,18136631.0,20025602.73,18959203.7,13267203.17,10950566.200000001,10991012.646666666,11031459.093333334,11071905.54,9617089.55,10044000.98,10417907.86,21573442.88,11660019.78
18000321.0,19491174.0,19543385.0,19952882.0,20054402.79,19286266.12,19264646.61,18813866.42,18448441.59,20270786.58,21901639.09,23338755.62,25490740.93,24990355.93,25650310.8,28715637.54
8183354.0,8513806.0,8474531.0,8551992.0,8734995.58,8840612.87,10550150.1,8020244.899999999,8184474.72,8348704.539999999,8512934.36,8677164.18,8391082.44,8298538.22,8639889.62,11524804.25
5851803.0,6665116.0,7439026.0,8996232.0,9100742.96,9899709.59,10073758.709999999,9753712.76,11321885.556666667,12890058.353333334,14458231.15,14297446.51,15063484.12,14662016.25,15161293.79,15506185.81
17304344.0,16701162.0,28540359.0,29284204.0,31621355.430000003,30360694.14,32236404.36,33420993.470000003,27989232.340000004,22557471.21,23822340.69,30689286.7,22297957.68,22251190.97,21925632.43,21689631.38
11840569.0,12408937.0,12282779.0,12314548.0,12353494.75,12139928.89,12007258.1,11668562.6,12066155.655000001,12463748.71,14219318.11,15974887.51,16747045.27,17269733.37,17452542.25,18552546.86
15513080.0,16362591.0,19348064.0,18099582.0,28190584.82,31071354.560000002,22969672.64,24629584.589999996,23523304.134999998,22417023.68,21967731.0,22564868.14,24122063.69,27851616.31,25176258.31,26492079.85
15285326.0,15788296.0,16553304.0,15780105.0,17670335.29,16927621.0,22445087.0,17642010.18,15301149.4025,12960288.625,10619427.8475,8278567.07,8373267.62,9820229.11,10009393.71,11101072.56
13505644.0,13424886.0,13184532.0,13601027.0,13052911.08,13011076.81,12724808.099999998,13183195.6,13226947.46,14299099.16,14039025.18,14428943.9,15066139.93,15203445.08,16464172.63,19138339.74
5659023.0,5724912.0,5634795.0,6229145.0,6828162.52,7253210.49,5052061.9,4927784.59,5101002.87,5274221.15,5310027.84,5560169.92,6022708.75,7264843.28,6789077.41,7714329.47
1196946.0,1150811.0,1141799.0,1249062.0,1983259.47,1986428.12,1879219.92,1707138.3199999998,1823159.89,1939181.46,2055203.03,41371.42,3139422.27,3361455.49,3749854.53,4263147.37
11698836.0,13707694.0,13572573.0,13627665.0,14203921.050000003,14409475.68,14917417.54,10985208.23,12269521.88,13553835.530000001,14838149.18,16122462.83,20801639.29,20019524.6,23148400.92,24220018.27
19309126.0,18865293.0,21210064.0,21952870.0,21500528.9,20872658.85,20466022.095,20059385.34,20177345.61,20295305.88,19635295.75,19854164.21,20296112.71,20083737.44,20849069.34,20170603.46
9036430.0,9814299.0,10241073.0,10719636.0,10644456.160000002,10639229.84,10474570.42,10447592.299999999,10226866.965,10006141.63,10107213.76,10279721.01,10279089.25,10643240.19,10632832.6,10908697.69
6897399.0,7134858.0,7202593.0,7459237.0,10418030.43,10207731.48,10717768.850000001,9050290.57,8324788.133333334,7599285.696666666,6873783.26,6846113.3,7126095.27,7751539.89,10125467.28,15088325.54
8047618.0,6290617.0,6502994.0,6980160.0,7633776.15,8060249.08,8301967.300000001,7612243.720000001,8418676.285,9225108.850000001,10031541.415000001,10837973.98,10944453.41,11017186.04,10930482.06,11018741.35
9544792.0,9853003.0,11350408.0,11379296.0,10466557.06,10024051.530000001,9988312.120000001,9905872.33,11677874.336666666,13449876.343333334,15221878.35,14933978.1,15060912.44,19172640.6,19874969.49,21074892.97
1182206.0,1376165.0,1388266.0,2679285.0,2674033.16,2590638.37,2570314.21,2494991.45,2560293.855,2625596.26,2685882.75,2746169.24,2793010.55,2943526.86,3234913.4,5126948.59
2085895.0,2085895.0,23209324.0,44332753.0,44007898.56,53033181.3,49891105.36,8338214.35,46942228.04,47895002.37,45739658.4,53720828.46,49893399.47,48793921.09,41245419.56,38979978.52
9968155.0,10661249.0,10446243.0,10231237.0,6863349.86,8357746.33,8899458.170000002,7358108.406000001,5816758.642000001,4275408.8780000005,2734059.114,1192709.35,2375362.65,4633670.08,4825600.51,5568964.56
170680541.0,183489312.0,181954867.0,186407017.0,147825234.35999998,156296172.61,135101188.455,113906204.30000001,118506796.28,118149507.01,119689595.09,122786224.49,130569840.91,137606314.17,146228232.08,149249092.46
5984810.0,6487721.0,7856434.0,6747237.0,6355170.489999999,6717166.209999999,6686257.99,11478327.34,14169278.415,16860229.490000002,19551180.565,22242131.64,22276550.83,21859128.5,21723204.8,20100180.95
8896655.0,18899090.0,13753984.0,13758379.0,14215865.8,14744982.69,13501475.48,12814990.739999998,14190378.934999999,15565767.129999999,16941155.325,18316543.52,18825705.28,24347028.39,24569809.44,20833016.58
11388937.0,11699200.0,11989793.0,12475735.0,12018981.33,11774370.24,11307525.069999998,11187574.95,10963836.18,11222158.47,11548428.925,11874699.38,12374922.63,13689737.53,14879692.07,14513091.0
46658786.0,44986757.0,50509138.0,52254151.0,35250628.22,40221807.38,37564254.06,34875051.57,37008148.56,37212897.17,40604726.19,41816875.48,45793064.71,49148296.04,55619201.49,68132392.0
4628206.0,6435262.0,6691752.0,6743862.0,7041574.18,6878699.06,6741939.9,6605180.74,5429752.465,4254324.1899999995,3078895.915,1903467.64,2204823.04,6032412.05,5445330.7,3486148.4
7068899.0,7793392.0,8953447.0,8950881.0,8608712.440000001,8443111.489999998,12061852.399999999,10597148.87,10095445.123333333,9593741.376666667,9092037.63,9591897.82,9082023.2,9219370.67,9129857.2,9578913.79
3945420.0,5459992.0,7196966.0,6753397.0,6066407.83,6158121.5600000005,6983702.380000001,7918599.14,8501125.85,9083652.56,9666179.27,10248705.98,10305337.99,10755417.83,13689228.1,14698939.8
10284802.0,10359720.0,10941760.0,11336795.0,9816761.360000001,12225416.86,11502197.04,11454379.87,11380065.3125,11305750.754999999,11231436.1975,11157121.64,11258577.75,12449636.8,12639848.27,12541805.0
394527095.0,400686794.0,414894168.0,412784033.0,410077518.55,423544195.89,418565696.64,365230262.85,389356622.37,407447776.83,420120216.48,443152064.31,460014186.42,481581408.56,492284421.46,506282452.48
8091149.0,8236876.0,8403776.0,8357513.0,8281539.88,8440258.4,8471337.219999999,9010144.42,9214244.165,9418343.91,9370878.99,11105402.66,10292155.84,11443831.25,12030007.22,12052658.95
11099546.0,13088992.0,11944658.0,11560026.0,11555411.520000001,11182989.08,10760688.780000001,10751690.950000001,11658016.755,12564342.56,12540846.81,12435002.38,13675178.92,13808606.49,14665800.94,16591990.24
11592241.0,12754989.0,13740755.0,14183723.0,14975127.0,14985417.739999998,15494873.71,24600386.450000003,23828727.495,23057068.54,22285409.585,21513750.63,22009107.32,24923503.27,24290378.68,24215221.1
9051569.0,9438529.0,9665066.0,275506220.0,9617075.799999999,9701937.709999999,9769141.13,9907423.52,9400246.215,8893068.91,8385891.6049999995,7878714.3,8317206.41,8322145.25,7331674.02,12945481.09
8695701.0,8732662.0,8651315.0,9083560.0,8808587.469999999,8737243.51,8605617.47,8313049.98,8439993.75,8566937.52,8460453.33,8547448.95,9420702.22,11367106.27,13946218.92,14152182.11
27566542.0,28368961.0,29688494.0,28200356.0,28550292.240000002,27049483.270000003,26893984.92,27853055.86,28796973.7,28765958.32,30604578.78,27555983.84,28128981.95,28461047.22,28605492.43,31251293.65
12364075.0,12192141.0,11594640.0,11616774.0,11531423.91,11467225.739999998,11263127.95,10616817.860000001,10327387.985,10037958.11,9968325.47,9775819.78,10538129.18,11455998.38,11479837.49,11634810.88
16119532.07,16119532.07,16119532.07,16119532.07,16119532.07,16119532.07,16119532.07,16119532.07,16119532.07,16119532.07,16119532.07,16119532.07,16119532.07,16606947.42,16872337.66,16932614.61
13826158.0,14829914.0,16340335.0,17821384.0,18845393.639999997,19472324.529999997,19306380.75,19312019.110000003,19944132.345000003,20576245.580000002,21208358.815,21840472.05,21969243.24,23929126.18,27634573.55,31723575.58
41123311.0,41881976.0,41520517.0,43987128.0,37004836.19,38428294.74,38182291.7,35683012.97,34699801.235,33716589.5,36184765.41,38176942.81,41136328.81,44744327.7,70116510.36,69693004.0
1970688.0,2034961.0,2162607.0,2187963.0,2339339.5,2486334.3,2508824.1500000004,2472529.5,2414261.4066666667,2355993.3133333335,2297725.22,2294169.89,2353358.24,2609993.42,2879488.83,3047841.09
27591052.0,21650158.0,23025514.0,23434685.0,24881326.659999996,29054165.06,33732139.36,26164614.59,20367335.9175,14570057.245,8772778.572499998,2975499.9,23428253.3,25313456.81,24981797.62,27188156.67
4858020.0,3624636.0,3478005.245,3331374.4899999998,3184743.7349999994,3038112.9799999995,4757706.07,6477299.16,6267868.8875,6058438.615,5849008.3425,5639578.07,5020342.03,4151434.29,3725707.46,4434093.71
5288882.0,4656660.0,5666051.0,5854266.0,5804609.239999999,5608493.340000001,5747825.959999999,5735842.987499999,5723860.015,5711877.0425,5699894.07,5456750.92,5405023.87,5542283.57,6548221.23,6170773.02
891228.0,1123937.0,1439427.0,1510717.0,1625073.4900000002,1640287.9500000002,1599769.8800000001,1371937.3499999999,1418517.3975,1465097.4449999998,1511677.4925,1558257.54,2683427.74,4538471.51,4767267.99,6544751.82
6998628.0,7255206.0,8121540.0,8210816.0,8679631.22,8981578.96,9198795.170000002,9528430.31,9019897.765,8511365.22,8002832.675,7494300.13,7796512.1,8088338.57,8080509.92,7840598.96
4645923.0,4664335.0,4619083.0,4568008.0,4606104.540000001,4855406.760000001,4957749.540000001,5311913.500000001,5280129.973333334,5248346.446666667,5216562.92,4073737.2,4053926.77,4361674.85,4853378.15,5459672.12
879286.0,731215.0,1884634.0,748689.0,761650.05,792980.25,818921.3200000001,764732.9299999999,1011515.515,1258298.1,1404265.06,1467333.45,1639210.6,1839009.23,2192167.79,2512706.89
54978360.0,56995498.0,59928732.0,64260249.0,65619196.86999999,70422845.16999999,69615776.45,72137026.51,72627597.14,72202240.32,75881114.29,77989967.38,80966180.76,82308807.5,86430105.8,85588555.61
9000655.07,9000655.07,9000655.07,9000655.07,9000655.07,9000655.07,9000655.07,9000655.07,9000655.07,9000655.07,9000655.07,9000655.07,9000655.07,18825558.13,19400775.13,19769557.13
350477.0,5105281.0,4276204.5,3447128.0,3996556.88,4184683.3099999996,4337410.99,4685889.766,5034368.542,5382847.318,5731326.0940000005,6079804.87,6532226.01,8353496.47,7716865.41,7793457.36
6774193.0,6535825.0,6314915.0,7064814.0,8023609.42,8147529.73,8719212.24,9060463.75,9362055.056666667,9663646.363333333,9965237.67,8795692.43,9938874.85,11198992.44,11705137.28,10770122.86
8167778.0,9203462.0,10244302.0,11006490.0,9375712.52,9270151.66,9081078.84,9314368.78,9270755.436666666,9227142.093333334,9183528.75,9474804.94,9828243.55,10089769.27,10498406.3,10736181.19
15812633.0,15712048.0,15438337.0,15295604.0,14592080.59,14369709.89,14827450.53,15087230.850000001,15696917.443333333,16306604.036666667,16916290.63,17215342.91,16985827.74,17093155.75,16945278.95,18123481.54
37434730.0,36716790.0,36441234.0,37568297.0,37880748.800000004,39170476.38,39001548.050000004,38279454.06,42132734.01,44704151.01,44035302.66,40975577.03,43544791.06,58481064.96,60286235.15,72758251.78
131213.0,2230443.0,2137674.0,2044905.0,3505570.01,4966235.02,5129566.8,4902210.7,7877452.186666667,10852693.673333334,13827935.16,14064045.16,15167418.05,13918848.39,13988259.28,14502632.96
14396884.0,15420222.0,15745710.0,16771644.0,16317237.83,17203048.299999997,17756762.78,18073576.36,18401200.54,19484674.83,19566364.89,19408854.7,21156305.8,19705071.95,21369297.64,24060761.61
9661803.0,10019024.0,10271005.0,10180818.0,11192643.639999999,8989109.84,8880122.01,8716942.75,8717248.973333333,8717555.196666667,8717861.42,9497512.99,9979646.56,9816450.37,10508005.48,10278898.09
41653572.0,42067392.0,44093332.0,45728750.0,46306545.49,46448128.349999994,46937078.96,46447597.59,48089934.67,44590334.48,46344775.42,48897497.65,54253406.06,63970124.6,72325275.69,81757937.03
57255387.0,58408793.0,61366106.0,65688524.0,68039662.72999999,66988582.84,72266828.97999999,79031296.39,66276602.63,63674667.63,61759100.66,62430625.08,65445409.47,70027826.81,71266195.64,79866277.88
38770217.0,41095916.0,40322443.0,44354618.0,49015146.830000006,52625470.849999994,54268547.14999999,52731726.97,54851796.5,70057405.31,67200329.25,63051533.38,64582732.04,77647514.34,66694823.6,72254657.85
112050643.0,107984651.0,124900615.0,125309788.0,124808194.05000001,124247907.80000001,124393032.88,121601717.91,113961177.5,110935191.37,114286545.94,117637900.51,120390053.67,127949378.58,137183390.63,139581603.98
44683517.0,44802575.0,45938253.0,45636537.245000005,45334821.49,46312199.61,46850737.15,48261385.08,47190356.9,44498781.29,45979371.52,48321772.18,55213916.47,59701760.96,60317764.5,61300848.4
120109146.0,117816733.0,122927158.0,120734016.0,120931114.42000002,121867758.62,126286355.21,130704951.8,135123548.39,133134448.36,136934631.52,139732692.25,145329360.76,147638072.63,147930040.79,159942955.2
20295644.0,21041801.0,22623811.0,24328242.0,24144241.47,24798469.939999998,24036389.0,25484318.740000002,19471630.665,13458942.59,26727600.09,29040943.56,28914895.74,27932596.9,27858623.53,30145434.2
35023848.0,33791372.0,37223417.0,37530732.0,37519080.63,38869034.65,39630192.735,40391350.82,41352522.03,42589148.53,42559930.44,42422102.65,43569472.33,45150885.86,45313559.21,47071001.46
7874708.0,10390421.0,13030598.0,12857240.0,12550893.05,13003807.459999999,14057588.65,12262788.39,11912972.455,11563156.52,11213340.585,10863524.65,10147776.76,12518444.93,13868208.08,14374797.09
4722557.0,4781617.0,4840677.0,4940472.0,3469240.74,3526624.0900000003,3558775.8600000003,3394355.0100000002,4173533.9625000004,4952712.915,5731891.867500001,6511070.82,6951332.36,7467226.85,7945896.68,7205995.13
10163547.0,11412688.0,12901922.0,14010044.0,13612660.15,13434709.2,13618035.21,12279085.92,12229979.92,12180873.92,12131767.92,12082661.92,12376356.48,12544397.66,14483839.58,15407054.28
15157841.0,14950439.0,14918203.0,14671330.0,15666555.719999999,15963894.139999999,15384727.120000001,14929143.549999999,14948878.25,14968612.95,14893718.7,14912244.06,16223986.13,16598132.79,18219851.2,18963416.86
34334651.0,39768559.0,41948839.0,44435586.0,45916756.620000005,42699827.6,41936665.2,40210752.45,41116683.31666667,42022614.18333333,42928545.05,43860880.1,43630468.26,44875269.29,60433825.47,46286479.7
263427407.0,277507847.5,291588288.0,274913979.0,275495997.92,286391432.9,287016509.36,279530899.06,279556646.12,274739396.32,279310915.69,289677525.8,311430618.03,313590804.46,328988047.34,362044122.25
64875222.0,65891633.0,68448533.0,68529148.0,67084454.53,66222616.78999999,63423343.67999999,60624070.57,60624070.57,62409178.82,47441712.12,48916414.25,91341612.1,78766907.27,78058601.29,88199651.8
6600653.0,6653497.0,6700199.0,6777289.0,6812906.4399999995,6888297.95,6981055.83,7073813.710000001,7170779.235,7267744.76,7049107.52,6848178.75,7460641.0,7097015.38,8957764.87,9158869.05
20635311.0,21516508.0,24302731.0,23936900.0,26696535.53,29367292.35,31183880.6,28650338.75,26941075.32,24963336.0,24397306.61,14262711.43,22504483.58,21395986.33,29566659.32,31481519.02
9387697.0,9471446.0,9514407.0,9920046.0,10075428.75,10093084.760000002,9816096.649999999,9458224.16,9165728.983333334,8873233.806666667,8580738.63,8534396.69,8980180.71,9085487.14,9160668.85,9686769.43
19722329.0,18443817.0,20629972.0,21305978.0,22081042.8,22253466.97,23887847.59,25522228.21,27156608.83,28790989.45,26255545.96,26254120.16,26708616.19,27665985.32,28226007.3,32306904.47
45456408.0,52205853.0,58523274.0,61053526.0,63351660.54,63781210.900000006,67193406.79,69058996.31,71962736.23333333,74866476.15666667,77770216.08,80987159.94,82230391.11,84809697.17,85669226.05,90933071.5
13144695.83,13144695.83,13144695.83,13144695.83,13144695.83,13144695.83,13144695.83,13144695.83,13144695.83,13144695.83,13144695.83,13202613.915,13260532.0,13481011.56,13691568.66,14438663.5
7437188.0,7783073.0,7898958.0,10342627.0,8723391.75,11454264.15,9945801.780000001,9197681.840000002,9960635.447500002,10723589.055,11486542.6625,12249496.27,12750816.59,16523499.6,16755557.88,17260439.44
5256429.0,5137289.0,5682015.0,5841784.0,6291725.4,6173707.0,7355125.17,8366693.93,11020338.09,13673982.25,16327626.41,18981270.57,19703946.58,27264559.68,27098350.97,26500567.76
16311102.0,17157591.0,18552181.0,18787910.0,17727917.270000003,17198396.939999998,17119066.96,16574013.030000001,21119479.48,21320398.99,22104136.7,22398645.97,23228002.59,24088566.55,24187168.81,24927835.4
4801022.39,4801022.39,4801022.39,4801022.39,4801022.39,4801022.39,4801022.39,4801022.39,4801022.39,4801022.39,4801022.39,4801022.39,4801022.39,5608332.89,6027486.67,6613419.51
23863076.0,24776316.0,25252052.0,25340032.0,27000680.48,25794491.11,26535800.87,24640186.48,25141379.68,25283835.99,27096715.61,26915795.03,29143083.98,34355110.51,36245436.76,37132068.48
57124984.0,55468986.0,56790914.0,57737742.0,57577595.0,62265073.0,62026520.0,61819399.0,63141254.4,62916852.05,61939531.55,58632237.53,60025233.41,61501446.86,63536466.39,67051884.64
45087992.0,88238445.0,29830175.0,25966623.0,36528821.41,25337907.450000003,137236194.47,129696061.29,129030867.23,128365673.17,127700479.11,115917650.27,126295851.65,117728975.03,115718443.85,113856259.9
2685521.0,2875811.0,2883433.0,3117597.0,3237859.13,3269326.63,3435833.4,3428540.11,4002356.063333333,4576172.016666667,5149987.97,4989602.28,5279910.91,5955464.36,6297175.01,6237880.68
3843016.0,4431692.0,4467453.0,4473668.0,4014054.85,4181787.49,4003227.1,4125650.02,4081712.27,4037774.52,3993836.77,3949899.02,4108070.65,3976234.59,3855819.63,3862427.58
12932817848.0,12946336407.0,13627451507.0,14221505867.0,15058978474.24,14725095977.299997,14810106372.98,15102436626.01,14951135134.11,14844253189.89,15285086133.17,16021289634.07,16321826310.7,16912528300.09,17235964660.73,17209669389.22
16856124.0,17624710.0,20938314.0,23333914.0,26573812.580000002,26857583.240000002,26955301.73,26869760.419999998,27657572.14,28445383.86,30276052.76,32391095.71,33645605.99,33087789.95,34354633.0,34917494.03
15566063.99,15566063.99,15566063.99,15566063.99,15566063.99,15566063.99,15566063.99,15566063.99,15566063.99,15566063.99,15566063.99,15566063.99,15566063.99,16975179.3,17576056.85,19802287.66
25189268.0,25179681.0,24363285.0,55646867.0,25886574.87,27476444.900000002,26213403.570000004,35232737.08,24928889.08,52720065.02,53587332.71,55670308.65,59512870.46,55292644.03,57168579.96,62444985.86
2841479.0,3000153.0,2951397.0,2891114.0,2838958.5799999996,2804968.1899999995,2797345.42,2774066.07,2794815.5149999997,2815564.96,2570960.02,3296092.49,4990339.92,3371664.95,3471350.05,3971101.89
4615413.0,5068308.0,5462273.0,5612260.0,5734750.649999999,5820248.709999999,5958605.57,6219848.4,6375012.04,6530175.68,6178235.55,6231626.84,6917796.25,7363563.52,8814936.13,9889049.63
8467871.0,10230188.0,10617143.0,11856691.0,10474018.969999999,10402491.759999998,9246176.06,8672899.09,9574250.793333333,10475602.496666666,11376954.2,11283658.02,12373714.1,13221202.67,13950304.56,13950304.56
21792555.0,23081584.0,24863863.0,24402009.0,23658136.110000003,24077280.560000002,23197921.89,23500845.21,22561275.87,23351765.16,25661901.98,26408492.8,27539829.7,30116646.72,31735981.02,37289114.24
15213794.0,12786285.0,12949307.0,13024814.0,12191795.350000001,14104279.41,14006767.18,12229995.16,9021878.41,10445988.31,9341272.32,9327421.57,9679517.56,11108866.57,12313444.79,13970512.58
4678315.0,4811774.0,5200277.0,5088751.0,5325181.38,5416386.91,5234498.88,5276687.16,5509085.195,5741483.23,5698471.77,5945783.58,6524472.44,6769335.15,6870211.5,6910507.43
2192146.0,2168381.0,2308054.0,2320758.0,2391744.1599999997,2447178.06,2520868.05,2451657.6599999997,2486043.795,2520429.9299999997,2554816.065,2589202.2,2704403.82,2948021.09,3099959.4,4001157.91
11461427.0,12661225.0,13445542.0,13425833.0,12965773.19,13633750.909999998,13939658.15,14452829.98,15138306.036666667,15823782.093333334,16509258.15,17779528.38,19065784.36,21046268.04,16241735.35,17110602.69
