BDAP,Comune,Provincia,Regione,Zona,2008,2009,2010,2011,2012,2013,2014,2015
124342930525826602,COMUNE DI TORRIGLIA,GENOVA,LIGURIA,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124342930527986701,COMUNE DI MONTEGRINO VALTRAVAGLIA,VARESE,LOMBARDIA,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124542930520334001,COMUNE DI CORBOLA,ROVIGO,VENETO,NORD-EST,0.0,153424.0,74512.0,37221.0,69437.51,187905.09,187308.08,181692.42
124742930477121702,COMUNE DI OSPEDALETTI,IMPERIA,LIGURIA,NORD-OVEST,243704.0,155653.0,146404.0,341932.0,812630.25,59416.97,167518.49,991970.21
124942927917484702,COMUNE DI BASICO',MESSINA,SICILIA,ISOLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125042930526270701,COMUNE DI VILLA BASILICA,LUCCA,TOSCANA,CENTRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125042930531186701,COMUNE DI BUSACHI,ORISTANO,SARDEGNA,ISOLE,0.0,18352.0,0.0,21414.0,42009.630000000005,20298.3,4356.72,288046.34
125142930542024401,COMUNE DI FRAGNETO L'ABATE,BENEVENTO,CAMPANIA,SUD,0.0,0.0,4254.0,0.0,0.0,7858.62,0.0,0.0
125242930523820602,COMUNE DI SCAPOLI,ISERNIA,MOLISE,SUD,0.0,0.0,0.0,96836.0,24584.35,0.0,3396.39,618565.72
125342930454820802,COMUNE DI VIGOLO,BERGAMO,LOMBARDIA,NORD-OVEST,0.0,0.0,0.0,0.0,80193.51000000001,0.0,18390.21,0.0
125442929568624202,COMUNE DI SAN GIOVANNI AL NATISONE,UDINE,FRIULI-VENEZIA GIULIA,NORD-EST,669509.0,186916.0,366773.0,173322.0,256796.55,360745.08,482630.76,239866.31
125442929765978601,COMUNE DI CASTELLO DEL MATESE,CASERTA,CAMPANIA,SUD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74660.58
125442930529058102,COMUNE DI MONZA,MONZA E DELLA BRIANZA,LOMBARDIA,NORD-OVEST,23824669.0,9848700.0,6961565.0,10988674.0,10067431.77,3793398.95,8383766.4,8070780.22
125442930531011902,COMUNE DI COSTA SERINA,BERGAMO,LOMBARDIA,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125742930453762001,COMUNE DI OSSI,SASSARI,SARDEGNA,ISOLE,62205.0,198583.0,24797.0,50375.0,10388.06,24709.47,0.0,463135.13
125742930530905702,COMUNE DI SUSA,TORINO,PIEMONTE,NORD-OVEST,76409.0,126928.0,266647.0,435969.0,377133.35,236108.42,411677.95999999996,5327603.47
126142928602946801,COMUNE DI CUVIO,VARESE,LOMBARDIA,NORD-OVEST,31135.0,36117.0,23360.0,5345.0,43671.25,0.0,55224.69,47975.58
126142930532118001,COMUNE DI PUMENENGO,BERGAMO,LOMBARDIA,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126442930456035301,COMUNE DI NOMI,TRENTO,TRENTINO-ALTO ADIGE/SÜDTIROL,NORD-EST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126442930459684102,COMUNE DI CONSELVE,PADOVA,VENETO,NORD-EST,118832.0,442100.0,426248.0,92914.0,44103.24,111966.68,235385.44,641803.99
126542930458708001,COMUNE DI SAN BENEDETTO BELBO,CUNEO,PIEMONTE,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126542930517020901,COMUNE DI CARRODANO,LA SPEZIA,LIGURIA,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,52035.81,30237.62,1083083.08
